RP_AgeGrp,RP_Sex,RP_MarStat,RP_Educ,RP_EmpStat,RP_TotInc,SP_TotInc,HH_TotInc,ED002_C,HC001_C,RE001_C,TC001_C,TE001_C,
02,2,1,3,2,47000,3200,50200,1550,2780.06,7990,53883.04,57116.04,
04,2,2,4,1,77500,0,77500,350,880,480,35223,55022,
03,1,1,2,1,67925,92575,206900,0,80,4410,78659.8,147401.8,
05,1,1,1,3,30000,36250,66250,0,920,2345,22107.2,27457.2,
04,1,3,1,2,9950,0,9950,0,205,0,11759.57,12150.57,
04,1,2,3,1,95225,0,116325,0,5060,3538,38005,83416,
04,1,1,3,1,140000,0,140000,0,180,1284,21875,68034,
03,2,3,3,1,53400,0,53400,750,2714,1412,90968.79,99544.79,
06,1,1,4,3,137475,55000,192475,0,5370.06,43688.75,112564.49,166364.49,
04,1,1,3,2,69200,14500,83700,5450,1600,1462,21436,41298,
06,1,1,2,3,43350,8250,51600,0,685,4551,38829,43909,
01,2,1,1,2,30800,7650,68175,0,1533,708,44931,48722,
05,1,1,2,3,53075,14700,67775,200,3050,1473,20384.28,28979.28,
03,1,1,3,2,39900,77250,117150,650,2427,2056,33011,64950,
04,2,1,3,1,55000,15750,71275,0,1920,0,9100,31066,
03,2,1,3,1,63175,84500,177200,6850,4995,26378,116596.44,157929.44,
03,1,1,4,2,26800,6400,33200,100,315,680,28506.12,30804.12,
05,1,3,3,3,18000,0,18000,0,2585,545,11886,12026,
02,2,1,3,1,110050,75750,185800,0,385,3808.78,76157.84,130152.84,
04,1,1,4,1,36000,57500,161725,5250,1000,7538.85,95165.57,132510.57,
01,2,1,3,1,24000,55000,79000,150,5498,947,31004,50724,
04,2,1,3,1,55000,0,55000,150,4305,2124,52965.16,63669.16,
04,1,3,3,1,71750,0,71750,0,940,1644,19552.88,37090.88,
02,2,2,4,1,50375,0,50375,0,280,1088,19307.02,30688.02,
05,2,1,2,3,16750,14700,31450,0,1200,0,8950,9145,
04,1,3,1,2,25500,0,25500,0,421.09,588,10087.44,14134.44,
03,2,1,2,1,49750,72500,132000,5400,1857,1773,70575.38,95581.38,
03,1,2,4,1,88200,0,88200,0,50,1440,18253.35,48159.35,
04,2,1,3,2,46500,72000,118500,0,3755.06,0,45412.86,79958.86,
01,1,1,3,1,65000,77775,142775,2150,1355,1420,54405.43,96816.43,
03,2,1,2,2,23300,110050,133350,0,3540,10775.2,35607.22,93515.35,
04,1,3,1,1,34850,0,34850,0,1735,1044,25884.06,31859.06,
02,1,1,4,1,110250,59200,169450,950,2080,10053,76555.1,112926.1,
06,2,3,2,3,42100,0,42100,5000,1580,864,17330,28839,
04,1,1,1,1,20000,24425,44425,0,444,10020,15294,22594,
05,1,3,2,3,53000,0,53000,0,744,2008,45495,55130,
02,2,2,2,3,29000,0,29000,0,0,600,25976,25976,
02,2,2,9,1,126250,0,126250,0,342.33,460,33241.33,71645.33,
06,2,1,1,3,11500,22000,33500,0,180,624,9509,11669.53,
06,2,3,1,3,129500,0,129500,0,12217,2807,62268.2,114668.2,
05,2,1,4,1,89325,125175,214500,0,13545,34476,108181.8,179669.8,
01,2,1,3,1,29200,19900,49100,0,1625.81,2018,22186.19,30541.19,
01,1,2,3,1,30400,0,30400,0,350,182,5248,11024,
05,1,3,3,1,109000,0,109000,0,0,192.1,19784.82,57220.82,
02,1,1,4,2,11925,29500,41425,5250,400,1611.11,29906.11,31694.11,
05,1,3,2,1,42000,0,71750,0,372,0,45583.52,54372.52,
02,2,1,4,1,95200,27950,123150,0,1105,1000,44652,82367,
04,2,1,1,2,24000,14500,38500,0,2074,828,26503,29332,
04,2,1,1,3,3200,44550,47750,0,0,2400,24872,26934,
03,2,2,2,3,12500,0,12500,0,0,0,8280,8280,
01,2,1,4,1,16250,9300,25550,3850,0,1150,27556,28570,
04,1,1,3,1,18150,32450,96600,7750.27,0,3840,86555.92,98067.92,
03,2,1,3,1,36700,25200,61900,0,1840,667,27496,42180,
06,2,1,1,3,10500,32450,42950,0,2090,0,13077,17282,
02,1,1,2,2,24450,15500,39950,0,150,2200,45628.89,51642.89,
03,2,1,2,1,52500,93200,145700,0,2150,5430.2,21824.2,70177.32,
02,1,1,1,2,7500,33800,41300,0,20,1920.24,66932.17,67217.17,
05,1,1,4,3,14000,19400,33400,0,1800,1250,30022.6,43522.6,
05,1,3,3,3,35000,0,35000,0,1608,532,17425,21275,
04,2,3,9,1,80900,0,179400,0,3294,3113.78,49878.05,102260.92,
06,2,1,3,3,33000,11675,44675,50,698,204,14620,21170,
03,2,2,4,1,37400,0,37400,75,15,1761.11,20434.11,29809.11,
05,2,3,1,3,5250,0,5250,0,600,0,10724,10724,
02,2,1,9,1,43125,115950,246125,0,1415,864.81,102743.85,159957.5,
04,2,3,4,1,75050,0,75050,0,6564,2569,46724,72991,
02,2,1,2,3,19000,29900,48900,1100,774,3855,55117.78,64107.78,
04,1,1,3,1,97925,67175,187525,9600,8620,3734.84,100921,143720,
06,1,1,3,3,30475,20475,50950,0,660,444,10632.16,14677.16,
04,1,1,1,1,48300,1100,51250,0,1360,456,52499,65963,
03,1,1,3,1,44000,86400,130400,750,2800,1800,67714.72,107375.72,
05,2,3,3,3,28750,0,28750,0,1200,876,11145,11270,
04,2,3,1,3,6250,0,12325,50,1055,1044,15200,15279,
04,1,1,3,1,82500,62500,145000,0,6155,712,56643,101865,
01,2,1,3,1,41125,27000,68125,150,1380,1208,25049.36,35762.79,
03,1,1,9,1,89800,41000,130800,1650,3827.08,9631,65249.81,95105.81,
06,2,3,3,3,22950,0,22950,0,4659,635,31908.27,32903.27,
04,1,1,4,1,67600,47550,115150,6600,4006,7436,127663.08,174358.08,
01,2,1,3,1,66100,49050,115150,100,1271.51,2016.08,38575.1,61048.1,
03,1,1,2,1,4150,20800,32950,10850,13831,972,92457.35,94738.35,
03,2,1,3,1,65000,8000,73000,0,490.09,1476,59270.43,75796.43,
04,1,1,2,1,85000,27725,112725,0,2485,5553.88,41224.88,78880.96,
06,2,1,2,3,23550,130000,153550,0,7936,1620.13,48255.41,94485.41,
06,1,1,1,3,13000,72500,85500,0,1240,1988,25496,42451,
04,1,1,4,1,29000,23000,52000,0,1110,1160,14546,24163,
01,2,1,1,1,27875,8500,36375,0,180,912,61082,67065,
03,1,1,3,2,42050,31125,73175,50,3015,2220,27111.14,41190.14,
02,1,1,2,1,62500,19150,81650,0,360,6002.6,25190.76,47442.76,
01,2,2,9,2,76150,0,76150,650,957.76,10851,52090.77,70104.77,
03,2,3,4,2,99000,0,117650,3100,4583.25,6828,32900.48,54242.48,
03,1,1,4,1,140000,56625,203375,4500,12730,33564.8,187795.4,235163.4,
03,1,1,4,1,115925,135000,250925,1000,2950.1,2528,85266.26,180799.26,
02,1,1,2,1,48175,54600,102775,0,36,4048,131139,152774,
02,2,1,3,1,59700,49950,109650,350,3005,949,45622,74154,
05,1,1,1,3,38400,17125,55525,0,804,1060,13989,24939,
03,1,2,3,1,65000,0,65000,0,1500,0,20407.99,35646.99,
02,2,1,4,3,32750,136050,168800,0,0,2204,69011.69,119645.69,
06,2,1,4,3,18000,22250,40250,0,1100,720,13928,13928,
03,2,3,2,2,33750,0,102000,600,250,300,56094,78458,
04,1,2,3,3,11000,0,11000,0,0,0,7084,7224,
06,2,3,1,3,19000,0,19000,0,144,876,6944,7464,
06,1,1,1,3,28000,16750,44750,0,1585,1832,36291,36741,
03,2,3,4,1,61500,0,64275,0,1435,3050,38009.32,50462.32,
03,1,3,4,2,155000,0,155000,0,0,0,15253.3,66266.3,
05,2,3,3,3,24000,0,24000,0,2495.3,15.03,21938.73,23393.73,
05,1,3,9,1,234250,0,234250,0,80,408,14158,97957,
03,2,1,3,1,62500,73075,135575,0,725,2492,27087.12,66352.12,
02,1,2,4,1,90000,0,90000,0,40,882,47142.42,77439.42,
03,1,1,9,1,180950,100725,300100,6500,3645,5679.94,99890.42,197066.04,
03,1,1,4,2,74850,74700,149550,6050,1100.7,3252,35110.74,61404.74,
02,1,3,4,1,72500,0,72500,1350,1863,3700,55307,79363,
05,1,3,1,3,70000,0,70000,0,2020,4173.07,33926.07,50726.07,
03,1,1,3,1,95000,49750,144750,240,3025,19349,65436.5,111361.5,
05,1,1,3,3,17600,12500,30100,0,1195,936,30531,45531,
04,1,1,3,3,0,57500,133000,0,3450.12,558,65879.95,83702.95,
02,2,1,4,2,18500,52650,113050,400,4600.48,3100,46542.87,77378.87,
03,1,1,1,2,9750,19500,29250,0,0,1600,28787.09,29198.09,
05,2,3,3,3,30575,0,30575,0,1085,1588,34175.46,35175.46,
03,2,1,4,1,25000,97500,122500,11500,400.2,8588,88956.6,125798.6,
06,2,1,1,3,12000,18000,30000,0,405,0,11363,19463,
02,1,1,4,1,260200,92250,352450,2950,1351.05,17536,154735.48,310941.48,
03,1,1,4,1,120125,80750,211875,0,3965,2280,87247,153392,
03,2,2,2,1,65000,0,65000,0,1975,2496,35601,52704,
06,1,1,4,3,64800,20300,85100,0,3915,1332,27944.85,39601.85,
01,1,2,3,1,55125,0,55125,0,340,1000,24215.64,40230.64,
03,2,1,3,2,26500,65000,99750,150,4508,350,83135.4,101179.4,
02,2,1,4,2,98600,150225,248825,550,5635,1442,50207,127652,
02,1,2,3,1,23650,0,23650,0,460,1500,10468,14274,
04,1,1,3,1,47250,13500,60750,0,1795,396,25495,39055,
04,2,3,2,3,1825,0,1825,0,1240,1004,14566,14566,
02,1,1,3,1,27000,13250,40250,0,2614,583,60037.27,64470.27,
03,1,1,9,1,106075,156050,262125,100,2550,5704.35,155370.03,232650.03,
02,2,1,4,2,39750,36525,76275,0,140,652,27461,44368,
06,2,1,4,3,43000,36750,79750,4000,4489.93,4660,39487.62,53487.62,
03,2,1,4,3,19700,145050,164750,11000,2075.32,3040,92618.52,138181.52,
05,1,1,4,1,30500,3800,34300,0,6355,1128,19735,23321,
03,1,1,3,1,67500,25050,98100,0,60,3060,31990.6,57337.6,
06,2,3,1,3,28350,0,28350,0,1450,1800,23818.3,27538.3,
05,2,3,3,3,38100,0,38100,0,3300,756,23388,29188,
03,1,1,4,1,98425,161000,282700,27050,300,9976,75893.8,163639.8,
01,1,1,4,1,65000,67500,132500,1450.14,40,2200,57926.01,97292.01,
03,1,1,3,1,95000,76050,171050,700,2880,17338,74661,123838,
03,2,1,4,1,120000,88375,208375,0,1195,2099,147794.4,224395.4,
04,1,1,2,3,39850,20000,59850,0,1775,1284,25751,38276,
04,2,2,2,3,1550,0,1550,0,1615,1200,11416,17516,
03,1,1,9,2,8500,31000,39500,50,365,814,32745.38,38183.38,
06,1,1,2,3,38500,32000,70500,0,4750,1420,45035,53579,
03,2,1,4,1,7300,82500,89800,850,3344,4500,54875,77561,
02,2,1,4,2,40000,83700,123700,8350,1105,3927,123673,148256,
06,2,3,1,3,19500,0,19500,0,225,0,10029.04,11824.04,
06,2,3,2,3,25950,0,25950,0,2100,708,24471,24471,
03,2,3,4,1,95875,0,95875,5500,200.42,2100,45077.82,83785.82,
04,1,1,2,1,78000,27000,110850,0,0,780,31794.6,55790.6,
05,1,1,4,3,76000,29300,105300,10500,33695.04,17268.6,146641.64,160964.64,
06,1,1,2,3,17500,24000,41500,0,1950,1227,59264.02,61564.02,
03,2,1,2,3,13500,25000,38500,0,2135,1400,29230,31955,
02,1,1,1,1,41150,7000,48150,50,2482,260,32304.2,40518.2,
03,2,1,3,1,43350,49700,93050,50,2210.4,1200,34115.44,69810.44,
05,1,3,3,3,19000,0,19000,0,720,1709,24911.6,25011.6,
03,2,1,3,2,45750,48000,93750,0,2380,5029,49923.27,70340.27,
02,1,1,4,1,83950,41250,125200,1200,2120,1948,67402.83,79314.83,
06,2,2,4,3,83000,0,83000,200,1420,2212,15911,42161,
03,2,1,4,1,12500,0,30400,900,905,2194,85192.76,87552.76,
04,2,1,4,3,325,200000,226125,10250,7760,10402,66466,152799,
05,1,1,1,2,58150,1750,85625,0,1986.64,732,25174.28,44184.28,
02,1,1,3,2,19250,70500,89750,7900,220,3780,68588.14,89991.14,
06,1,1,3,3,32900,16450,49350,0,3015,720,17204,22204,
04,1,1,2,3,16500,2200,18700,0,1200,1046,18762,19074,
06,2,3,1,3,39800,0,39800,0,150,840,23362.1,27962.1,
05,2,1,2,2,24750,600,25350,0,620,1900,19368,23196,
04,1,1,2,3,49950,7600,57550,0,2425,16808,34662,44216,
06,2,3,3,3,18500,0,18500,0,33.01,416,12762.06,14872.06,
04,2,3,4,3,10250,0,10250,0,0,0,7308,7308,
05,1,3,3,2,40000,0,40000,0,1250,1272.18,17219.18,23064.18,
04,2,1,2,3,23100,30550,53650,0,4045,200,17985,26838.74,
02,1,2,2,1,43050,0,117550,0,60,2600,62089,92144,
03,2,1,4,1,50150,72500,138700,3450,1795,0,47768,86573,
03,1,1,4,1,72725,35500,108225,400,1455,8105,60402.44,92854.44,
03,1,1,2,2,33300,112600,145900,0,3475,1996,63994,110277,
04,2,3,1,3,18000,0,48500,0,2516,4,8602,13874,
03,1,1,4,1,110400,136500,246900,1200,1370,4307,84978,171467.7,
02,1,1,3,1,65175,53900,119075,6650,870,2310,47798,89196,
03,1,1,3,1,139700,17800,157500,0,2620.05,10092.48,106321.53,159848.53,
03,1,1,3,1,15600,25550,41150,1200,1290,5614,32269.05,36896.05,
01,2,2,3,2,17800,0,17800,150,505,3502,15691,16660,
04,1,1,4,3,12000,32200,44200,0,3040,17092,94279,100029,
01,2,2,2,2,5025,0,25225,32550,1000,650,52698.61,55309.61,
01,1,2,4,1,67500,0,67500,2450,555,3072,36771,58515,
04,2,1,3,1,48625,56900,105525,0,635,1025,57748,84367.63,
05,1,1,4,1,195200,19500,214700,0,0,1657,67115,173212,
01,2,2,2,1,38075,0,38075,1000,610.19,620.03,20932.48,28174.48,
05,2,3,3,3,19000,0,19000,0,1300.36,984,11176.36,12028.36,
04,2,2,4,1,57500,0,57500,0,0,350,21866,44849,
06,2,3,2,3,41300,0,41300,0,1523,540,16101,21201,
02,1,1,3,1,49975,60300,110275,0,1317,534,74392,104609.82,
02,2,1,4,1,88550,174000,262550,600,300,2440,49128.8,125918.8,
06,2,3,1,3,43000,0,43000,0,990,1568,13344,20219,
02,1,2,3,2,17950,0,25650,0,1800,6515.6,104915.6,108015.6,
03,2,1,4,1,105900,32700,138600,0,503.15,7854,90038.71,128970.71,
05,2,1,3,2,46250,48200,94450,0,5034,3216,53720,71644.45,
04,2,3,2,3,17500,0,17500,0,0,0,6357,6377,
03,2,1,1,1,7250,0,36500,0,1577,1058,21851,25717,
05,2,1,1,3,20000,21500,41500,0,760,276,25452,25627,
02,2,1,3,1,38125,17925,59625,250,564,2775,36176.6,45712.6,
04,1,2,2,2,21425,0,21425,0,0,0,12581,13725,
03,2,1,2,3,28000,24525,58025,6950,725,1920,43251,46689,
04,1,2,3,1,46000,0,46000,0,1010,2662,26888.8,38298.8,
03,1,1,4,2,117500,90650,208150,12850,3000,15000,106592.24,149824.24,
04,2,1,2,3,30675,8700,39375,0,120,1488,17160,22260,
02,1,1,3,1,75150,41450,116600,6210,1645,7204,85427.4,114048.4,
03,2,1,3,1,55100,3200,58300,0,1810,2268,26029,38767.31,
04,1,3,4,1,38425,0,38425,0,2050,1035.14,15912.14,23909.14,
03,2,2,3,1,41100,0,41100,0,1510.06,1476,19466.77,27844.77,
01,1,2,4,1,39500,0,39500,0,700,2000,14007,22687,
02,2,1,4,2,58000,11000,69000,0,590,860,81773.12,97297.12,
04,1,3,4,1,99500,0,99500,0,850,886,50866,102174,
02,2,1,3,3,19800,68750,88550,900,5300,5695,128951.34,144622.34,
04,2,2,4,1,67650,0,67650,50,80,28,21640.24,40814.24,
04,1,1,4,1,58200,0,107425,0,4430.3,54,47292.98,77115.98,
05,1,1,3,3,60275,13500,73775,50,1365,876,19012.96,30027.96,
03,2,3,3,1,44900,0,54150,0,115,1248,20819,31132,
05,1,3,3,3,20500,0,20500,0,1250.25,888,10046.25,10484.25,
06,1,3,1,3,29500,0,29500,0,4121.82,1200,17099.88,27999.88,
01,2,2,3,2,21000,0,55300,1500,2205,570,31765.01,40754.01,
04,1,1,2,1,46725,95000,141725,0,1895,2146,46587,111340,
04,2,3,1,3,3700,0,3700,0,360,0,18684,18684,
04,1,1,4,1,154250,25300,179550,0,700,3900,18445,70825,
05,2,3,1,3,19000,0,19000,0,0,0,8736,8736,
05,2,3,2,3,48500,0,48500,0,320,3096,15379,35279,
04,2,1,2,3,100,28000,28100,0,1670,440,13627,17272,
05,2,3,2,2,35075,0,35075,150,5060,650,20216,23244,
06,2,3,1,3,35950,0,35950,0,1320,780,11781,18466,
02,1,1,4,1,80375,72500,152875,100,1774,5557,41920,86407,
05,1,3,4,3,104375,0,181375,0,360,888,36842,84938,
05,1,2,3,3,19375,0,19375,0,0,744,5171.32,5251.32,
06,2,3,1,3,19600,0,19600,0,116,672,7364,7674,
05,2,3,3,3,31550,0,31550,0,2995,972,20369.66,24624.66,
03,1,1,1,1,37050,42650,79700,250,2420,3048,67996,78218,
04,2,2,3,3,7750,0,7750,0,0,50,10266,10666,
03,2,3,4,1,102200,0,108750,6700.68,1060.11,1500,39695.74,72965.74,
04,1,1,4,1,34575,47500,144625,0,3090,967,25189,62206,
06,1,1,3,3,43225,7175,50400,0,2160,852,15215,17160,
05,2,3,1,3,10500,0,10500,0,960,0,10476,10925,
03,2,2,3,1,77500,0,113525,0,1025,1682,40809,77073,
04,1,3,1,1,65050,0,74250,0,2505.15,396,28263.15,51275.15,
05,1,1,3,2,33550,38550,72100,500,4419,3568.28,40579.19,55575.19,
05,2,3,1,2,22700,0,22700,0,1429.23,972,24000.23,24408.23,
04,1,1,2,2,7750,44800,52550,0,873.12,944,26780.32,42749.32,
05,2,1,3,3,9000,26250,35250,4350,531,1510,62280.08,64570.08,
05,1,1,1,3,18500,12500,93500,0,2000,408,24955,50809,
03,1,1,2,3,450,24000,24450,0,0,3999.9,33863.96,34158.96,
03,2,1,4,2,23975,18875,42850,3200,255,1734,26729,28492,
04,2,1,2,2,17000,29800,46800,0,3565,1209,18806,27182,
03,1,3,3,1,71800,0,86500,50,2040,3226,47286,67167,
01,1,2,3,2,23650,0,30225,5350,2100,84,25427,26911,
03,2,1,4,1,51400,24750,78450,200,2295.6,13089,76721.82,91021.82,
03,2,2,4,1,96500,0,96500,0,1220,888,30737.64,57559.64,
03,1,1,3,3,0,61050,101300,0,2020,1212,96925,114869,
01,2,2,9,2,72575,0,141850,13500,2435,2040,78650.66,103483.66,
05,1,1,4,1,71100,41600,112700,66000,2575,3544,99644.2,119340.2,
03,2,1,2,1,62000,95500,157500,8900.59,1200.3,5540,71139.03,101612.03,
06,1,1,3,3,14325,25250,39575,0,2977.22,996,66096.78,77972.78,
03,1,1,4,1,34000,25600,77450,9200.45,280,0,49110.48,60090.48,
06,2,1,1,3,14500,19500,34000,0,280,1020,8709,8904,
03,1,1,4,1,210525,27575,238100,10750,6300.02,10748.16,75120.66,155758.66,
05,1,3,4,3,131300,0,149800,4800,5350,936,56250,101150,
04,1,1,1,3,-3700,14800,11100,7550,11300,56181.12,207302.88,210071.88,
02,1,1,3,2,41000,7500,48500,200,6005,6257,50883.46,58161.46,
03,1,1,3,1,80000,79400,159400,1100,3094,8540,72822,121795,
05,2,3,2,2,49200,0,49200,0,11405,850,31756.45,41101.45,
02,2,2,3,2,22200,0,22200,0,10,1398,44459,44753,
05,1,1,3,3,35000,2800,37800,0,1500,568,41198.09,43098.09,
03,2,1,9,1,60500,70925,131750,0,1045,5700,62742.32,92609.98,
04,2,1,9,1,9750,145000,227925,0,3995,2757.42,80023.16,143009.42,
04,2,1,2,1,94500,77500,187300,0,1493.05,3814,47782.25,91885.25,
04,1,1,4,1,2650,28500,37200,5800,2190,1512,71548,78072,
03,1,1,3,1,122500,37000,159500,150,3890,16681,90502.7,141404.7,
03,1,1,4,1,150050,115250,265300,0,315.06,7260,72584.6,154531.6,
06,2,3,1,3,37000,0,37000,0,4269,0,33497,34897,
04,1,1,2,3,15350,52550,67900,0,1200,1578,22764,39799,
06,1,3,3,3,69600,0,69600,0,2955,504,29531,47471,
03,1,1,4,1,123200,2900,150525,0,820,3969.95,41915.95,91390.95,
03,2,1,3,1,53650,43550,134625,0,0,840,46001.27,73750.27,
02,1,1,4,1,55050,53500,108550,4200,5045,800,55808.12,85038.12,
04,2,1,3,3,59700,56150,115850,0,7605.54,468,38382.54,70501.54,
04,1,1,4,1,273125,70000,343400,13050,1500,26452,91861.93,191305.93,
02,1,2,3,1,53200,0,115700,100,785,4980,22927.66,61846.66,
06,2,1,3,3,16000,23475,39475,0,8421,912,26158.82,29029.82,
04,1,1,2,1,56400,52500,108900,0,5580,6020,37200.2,75586.2,
04,2,1,3,2,32700,6500,39200,0,5628.05,2466,38540.15,43579.15,
04,2,1,3,1,43800,5350,49150,0,50,380,19924.16,35419.16,
04,2,1,3,2,20025,15075,35100,550,800,1584,23701,31307,
01,1,1,4,1,41000,39575,80575,0,1440,300,32108,49860,
06,1,1,4,3,70500,51050,121550,0,6403.28,1694,49508.88,79063.88,
02,1,2,3,1,92500,0,92500,600,1262.02,1044,52496.97,77265.97,
03,2,1,4,2,24350,90000,133900,6650,4860,6148,83969,121402,
02,1,1,1,2,70000,28750,102300,150,400,2072,47126,67943,
03,1,1,3,1,26050,21000,47050,0,740,70,47234,54504,
04,2,1,3,1,55050,75225,130275,500,2855,1682,27433,72015,
04,1,1,3,3,24250,42750,67000,0,535,6306,38686,48331,
06,1,1,4,3,104100,35000,139100,0,159.09,1714,28829.09,70229.09,
05,2,3,4,3,127250,0,127250,350,1765,2724,30199,85094,
06,1,3,3,3,48000,0,48000,0,2170,1152,37283.5,44933.5,
03,2,2,3,1,57500,0,57500,0,0,600,22380.29,35705.29,
03,1,2,1,3,10500,0,10500,0,0,132,23820.04,23820.04,
04,1,1,4,2,45500,100600,146100,0,3845.01,5405,70020.31,126058.31,
01,2,1,3,3,3900,28250,32150,0,0,100,30177,32443,
03,1,1,4,1,23875,16500,40375,13050,700,690,48730,50434,
04,1,1,2,3,36000,65500,101500,0,5760,1008,66553.22,90493.22,
04,2,1,3,2,22100,52000,74100,0,1890.1,678,36863.05,57774.05,
06,2,2,3,3,23250,0,40250,0,3554.15,1080,25633.15,29548.15,
04,1,1,3,1,164000,35125,199125,1000,1130,1313,44582.25,95643.25,
02,1,1,4,1,70000,18000,88000,0,2450,528,27718,50682,
02,2,3,3,3,20000,0,20000,0,730.2,330,26935.43,27256.43,
03,2,1,3,1,46150,0,46150,0,2670,1248,22619,34681,
02,1,1,2,1,41000,25000,66000,0,1340,736,28874,41053,
06,2,1,2,3,46550,17950,64500,0,2900,1537,32238.61,40518.61,
01,2,2,2,2,9200,0,75950,4900,3805,1291,38023,53682,
06,2,1,3,3,58750,72500,131250,0,12984,3050.05,84591.05,116351.05,
05,2,3,3,3,22300,0,46100,0,1215,1008,33066.78,39222.78,
03,2,2,2,1,56100,0,56100,1250,700,1188,36364.3,43727.3,
01,2,1,2,3,24000,0,24000,0,200,1304,11304,11364,
05,1,1,4,3,59550,39125,98675,0,4683,9611,30341.22,51529.22,
03,1,1,1,3,20500,42350,62850,0,1855,3593,69883.82,81461.29,
05,2,3,2,3,39000,0,39000,0,1360,3052,12913,19353,
02,2,3,4,1,95625,0,95625,0,2125.35,2330,46596.35,72318.35,
04,1,2,4,2,38500,0,38500,0,0,3092,17946.6,25164.6,
03,1,2,4,3,11000,0,11000,0,3450,100,9812.53,9812.53,
06,2,3,2,3,25400,0,25400,0,700,0,24700,25265,
05,1,1,4,3,43300,9500,52800,0,5790.21,1882,29995.21,34812.21,
03,1,1,4,1,75150,5250,80400,1700,90,4580,29642.6,38091.6,
01,1,2,4,1,4925,0,23025,54400,1301.1,600,82677.1,86155.1,
03,1,2,4,1,82500,0,82500,750,1545,750,23228,61123.34,
04,2,3,3,1,15750,0,15750,0,5255,1140,19350.64,24828.64,
02,1,2,4,1,140000,0,140000,300,0,3000,30367.26,74527.26,
01,2,1,4,2,55500,115000,170500,17450,180,2532,78771.12,115178.12,
03,1,1,1,1,50000,10500,85500,0,1075,3888,40515,56003,
06,2,3,1,3,23000,0,23000,4650,1081,1097,20701,23751,
01,2,2,3,1,44400,0,44400,450,670,1000,39528.25,44554.25,
01,2,2,4,2,12050,0,83750,21000,6645.07,800,69652.66,84618.66,
04,1,1,4,1,81000,90000,193850,10500,4085,1188,76104.35,118372.35,
03,2,3,3,1,48650,0,48650,800,2780,1620.05,107354.65,117404.65,
04,1,1,4,1,110500,57000,167500,0,7615.18,1512,68342.89,108672.89,
04,1,3,1,3,11500,0,11500,0,248,872,10639,10704,
02,2,1,3,1,71550,41000,112550,1050,3815,23652,119595.09,146177.09,
02,1,1,4,2,71000,12500,108250,0,5480,240.12,105581.28,132590.28,
05,1,3,3,2,22250,0,22250,0,430,12949,27208.51,28128.51,
05,1,1,4,2,48750,48250,97000,0,3580.2,15000,53322.74,71369.74,
05,1,2,1,3,37000,0,37000,0,600,1046,20100,25015,
02,2,2,4,2,48050,0,48050,164,1235,280,26215.24,28474.24,
01,1,1,2,1,40625,15500,131125,7150,3296,3915,78615.47,102873.47,
05,2,2,1,3,23000,0,23000,0,160,2984,18880,19571,
04,1,3,3,2,28025,0,28025,0,1265,1152,21088.66,29774.66,
04,2,1,1,2,30500,116000,146500,0,1545,1276,40598,82100,
02,2,1,3,1,51200,16000,84700,450,5265,3037,53064.65,71207.65,
03,2,1,4,3,5250,57500,62750,500,6000,2024.04,49345.04,62139.04,
02,2,2,9,3,33000,0,33000,70,1340,1050,34898.23,35438.23,
02,2,1,4,1,72850,61400,134250,200,1265,1292,43523.14,81614.14,
03,1,3,4,1,82500,0,115000,0,1365,3488,31662.68,59619.68,
06,2,3,3,3,37000,0,42575,0,420,564,23185.16,30735.16,
03,1,1,4,1,125100,62300,187400,150,1045,9569.62,69889.72,130241.72,
05,2,2,2,3,23000,0,23000,0,2491,804,15086,15866,
01,2,2,2,2,15625,0,46875,0,116,968,36691.45,38480.45,
04,1,3,3,3,62300,0,62300,0,4928.1,7662,37105.27,49660.27,
03,1,1,2,1,175000,26000,201950,682,4751.15,10011,61265.94,131490.94,
03,1,1,3,1,149900,27250,219650,10907.2,0,33417.58,93993.78,155401.78,
02,2,1,4,3,27350,26250,53600,0,1254,85,41249.6,48273.6,
01,2,2,2,2,20625,0,86800,6600,900.1,250,42868.1,55959.1,
06,2,3,2,3,25750,0,25750,0,365,912,17653.6,18958.6,
04,2,1,3,3,46800,37200,84000,0,700,8202.45,44785.45,66344.45,
03,1,2,1,1,37350,0,41800,0,968,948,16128,24977,
04,2,1,1,3,90550,89300,179850,0,5195,2662,30382,56983.12,
05,1,2,4,3,10000,0,21000,0,0,1902,20070.81,20075.81,
04,1,1,2,3,55675,14600,70275,0,890,12834,47301,60473,
04,2,1,1,3,4300,54025,58325,0,3745,2136,23506,27818,
05,2,1,1,2,18000,13500,31500,0,1695,0,11304.2,11647.2,
03,1,1,2,1,42200,25500,98375,0,455,700,26681.5,40653.5,
04,2,1,4,3,3275,65500,68775,0,2245,8189,36789,51641,
03,1,1,3,1,87000,33750,120750,3850,4072,2386,91979,119140.61,
03,1,1,4,2,22750,63500,86250,6050,3320,530,37939.3,56124.3,
03,1,2,3,1,105100,0,105100,0,0,10728,36694,66761,
01,1,1,2,2,29000,0,29000,0,0,687,23321.03,25020.03,
05,2,1,2,3,0,26000,26000,0,800,924,22451.5,23801.5,
02,2,1,4,3,97250,53125,150375,750,8348,2324,123548.55,171290.55,
02,2,1,4,1,79400,185050,264450,1950,4470,12035,122467,210570,
03,2,1,9,1,84750,96050,180800,500,3480,3856.4,69535.89,116786.89,
06,1,3,3,3,39250,0,39250,0,0,3250.21,16818.61,20198.68,
